Waktu (HH:MM:SS.ms),Nilai ADC
10:06:16.288,353
10:06:16.288,382
10:06:16.288,387
10:06:16.288,352
10:06:16.292,341
10:06:16.292,341
10:06:16.292,304
10:06:16.293,283
10:06:16.293,304
10:06:16.293,298
10:06:16.293,265
10:06:16.293,281
10:06:16.293,278
10:06:16.293,349
10:06:16.296,309
10:06:16.296,309
10:06:16.296,319
10:06:16.297,339
10:06:16.297,347
10:06:16.360,317
10:06:16.458,304
10:06:16.565,314
10:06:16.657,329
10:06:16.761,320
10:06:16.861,324
10:06:16.958,314
10:06:17.058,350
10:06:17.164,331
10:06:17.264,309
10:06:17.364,317
10:06:17.464,307
10:06:17.564,330
10:06:17.665,321
10:06:17.766,318
10:06:17.865,318
10:06:17.963,301
10:06:18.059,333
10:06:18.164,307
10:06:18.258,272
10:06:18.364,368
10:06:18.463,398
10:06:18.560,485
10:06:18.661,639
10:06:18.757,671
10:06:18.864,624
10:06:18.964,742
10:06:19.064,850
10:06:19.160,992
10:06:19.264,770
10:06:19.358,858
10:06:19.461,918
10:06:19.564,1127
10:06:19.665,1393
10:06:19.767,2077
10:06:19.864,2786
10:06:19.964,1974
10:06:20.064,3616
10:06:20.162,4073
10:06:20.267,4095
10:06:20.361,3091
10:06:20.468,1643
10:06:20.567,2122
10:06:20.664,2021
10:06:20.765,1678
10:06:20.869,1017
10:06:20.968,898
10:06:21.065,645
10:06:21.166,582
10:06:21.266,571
10:06:21.366,634
10:06:21.467,795
10:06:21.567,1150
10:06:21.669,1255
10:06:21.768,1079
10:06:21.868,569
10:06:21.968,638
10:06:22.066,429
10:06:22.164,358
10:06:22.266,717
10:06:22.363,1116
10:06:22.469,1506
10:06:22.564,928
10:06:22.662,534
10:06:22.764,368
10:06:22.867,334
10:06:22.965,329
10:06:23.064,285
10:06:23.165,304
10:06:23.262,314
10:06:23.364,340
10:06:23.462,369
10:06:23.567,368
10:06:23.662,429
10:06:23.766,427
10:06:23.863,306
10:06:23.965,290
10:06:24.063,304
10:06:24.168,349
10:06:24.263,400
10:06:24.358,383
10:06:24.461,318
10:06:24.563,320
10:06:24.666,323
10:06:24.764,302
10:06:24.864,338
10:06:24.969,368
10:06:25.064,326
10:06:25.162,338
10:06:25.266,316
10:06:25.364,336
10:06:25.466,335
10:06:25.567,305
10:06:25.660,336
10:06:25.764,326
10:06:25.864,341
10:06:25.964,352
10:06:26.064,333
10:06:26.168,326
10:06:26.264,318
10:06:26.363,302
10:06:26.469,336
10:06:26.563,309
10:06:26.672,342
10:06:26.764,308
10:06:26.864,323
