Waktu (HH:MM:SS.ms),Nilai ADC
10:08:01.831,501
10:08:01.831,583
10:08:01.831,555
10:08:01.831,533
10:08:01.831,594
10:08:01.831,562
10:08:01.831,495
10:08:01.831,498
10:08:01.831,467
10:08:01.831,563
10:08:01.837,493
10:08:01.838,487
10:08:01.838,432
10:08:01.838,425
10:08:01.840,478
10:08:01.841,454
10:08:01.841,450
10:08:01.843,390
10:08:01.843,375
10:08:01.906,431
10:08:02.006,434
10:08:02.102,462
10:08:02.204,500
10:08:02.303,427
10:08:02.403,460
10:08:02.504,453
10:08:02.608,405
10:08:02.705,432
10:08:02.807,361
10:08:02.899,458
10:08:03.003,400
10:08:03.107,448
10:08:03.198,393
10:08:03.305,400
10:08:03.409,396
10:08:03.505,405
10:08:03.605,439
10:08:03.704,358
10:08:03.807,386
10:08:03.902,385
10:08:04.005,352
10:08:04.109,338
10:08:04.209,368
10:08:04.301,368
10:08:04.404,400
10:08:04.504,401
10:08:04.603,403
10:08:04.704,412
10:08:04.807,339
10:08:04.908,386
10:08:05.007,382
10:08:05.106,341
10:08:05.204,387
10:08:05.304,381
10:08:05.407,400
10:08:05.507,371
10:08:05.604,349
10:08:05.709,396
10:08:05.810,346
10:08:05.910,400
10:08:06.005,358
10:08:06.104,367
10:08:06.209,396
10:08:06.309,368
10:08:06.404,384
10:08:06.509,365
10:08:06.602,368
10:08:06.709,420
10:08:06.812,1687
10:08:06.904,2032
10:08:07.010,2819
10:08:07.110,2448
10:08:07.210,1771
10:08:07.312,1565
10:08:07.412,2125
10:08:07.504,2619
10:08:07.607,3366
10:08:07.710,4095
10:08:07.810,4095
10:08:07.905,4095
10:08:08.010,4095
10:08:08.112,4095
10:08:08.210,4095
10:08:08.307,3157
10:08:08.410,2383
10:08:08.502,2368
10:08:08.603,1915
10:08:08.706,1670
10:08:08.807,1167
10:08:08.904,1219
10:08:09.012,1157
10:08:09.111,1075
10:08:09.206,1091
10:08:09.303,1357
10:08:09.408,1700
10:08:09.510,1680
10:08:09.605,1520
10:08:09.704,717
10:08:09.805,979
10:08:09.908,1735
10:08:10.010,1570
10:08:10.104,978
10:08:10.210,511
10:08:10.309,464
10:08:10.408,563
10:08:10.511,1159
10:08:10.612,1276
10:08:10.707,751
10:08:10.811,553
10:08:10.904,430
10:08:11.009,381
10:08:11.104,394
10:08:11.204,545
10:08:11.307,879
10:08:11.411,758
10:08:11.510,697
10:08:11.613,576
10:08:11.704,496
10:08:11.807,452
10:08:11.909,398
10:08:12.009,389
10:08:12.111,345
10:08:12.212,362
10:08:12.301,336
10:08:12.409,410
10:08:12.509,384
10:08:12.604,370
10:08:12.706,411
10:08:12.812,357
10:08:12.912,354
10:08:13.008,372
10:08:13.107,372
