Waktu (HH:MM:SS.ms),Nilai ADC
16:42:28.828,208
16:42:28.828,260
16:42:28.828,160
16:42:28.828,143
16:42:28.831,231
16:42:28.832,211
16:42:28.832,213
16:42:28.832,178
16:42:28.833,186
16:42:28.833,163
16:42:28.836,118
16:42:28.837,166
16:42:28.838,189
16:42:28.838,162
16:42:28.838,161
16:42:28.838,181
16:42:28.838,171
16:42:28.838,229
16:42:28.838,131
16:42:28.901,151
16:42:29.004,208
16:42:29.103,205
16:42:29.203,218
16:42:29.300,209
16:42:29.403,190
16:42:29.495,226
16:42:29.601,353
16:42:29.696,266
16:42:29.804,214
16:42:29.904,156
16:42:30.004,208
16:42:30.103,142
16:42:30.200,144
16:42:30.300,211
16:42:30.402,190
16:42:30.503,190
16:42:30.602,183
16:42:30.705,153
16:42:30.807,193
16:42:30.895,183
16:42:31.000,199
16:42:31.103,144
16:42:31.203,149
16:42:31.302,166
16:42:31.402,256
16:42:31.505,176
16:42:31.604,196
16:42:31.701,193
16:42:31.795,235
16:42:31.899,175
16:42:32.002,795
16:42:32.100,2861
16:42:32.205,2238
16:42:32.301,2067
16:42:32.406,3121
16:42:32.499,4095
16:42:32.601,4095
16:42:32.696,4095
16:42:32.801,4095
16:42:32.901,4095
16:42:32.997,4095
16:42:33.104,4095
16:42:33.205,4095
16:42:33.295,4095
16:42:33.398,3437
16:42:33.500,2754
16:42:33.603,2193
16:42:33.705,1938
16:42:33.802,1807
16:42:33.904,1822
16:42:34.003,1697
16:42:34.098,1492
16:42:34.203,763
16:42:34.298,759
16:42:34.404,884
16:42:34.501,587
16:42:34.602,673
16:42:34.694,461
16:42:34.801,378
16:42:34.903,439
16:42:34.995,320
16:42:35.103,430
16:42:35.202,474
16:42:35.301,386
16:42:35.396,307
16:42:35.502,270
16:42:35.602,368
16:42:35.700,321
16:42:35.802,287
16:42:35.903,262
16:42:35.997,265
16:42:36.109,290
16:42:36.197,241
16:42:36.300,221
16:42:36.403,233
16:42:36.502,156
16:42:36.595,253
16:42:36.700,299
16:42:36.802,272
16:42:36.903,234
16:42:37.008,256
16:42:37.103,327
