Waktu (HH:MM:SS.ms),Nilai ADC
16:42:06.407,8
16:42:06.407,119
16:42:06.407,170
16:42:06.407,141
16:42:06.410,176
16:42:06.410,8
16:42:06.410,119
16:42:06.410,170
16:42:06.410,141
16:42:06.412,176
16:42:06.412,8
16:42:06.413,119
16:42:06.413,170
16:42:06.413,141
16:42:06.413,176
16:42:06.415,8
16:42:06.415,119
16:42:06.415,170
16:42:06.415,141
16:42:06.415,176
16:42:06.415,8
16:42:06.415,119
16:42:06.418,170
16:42:06.418,141
16:42:06.419,176
16:42:06.420,8
16:42:06.420,119
16:42:06.422,170
16:42:06.423,141
16:42:06.424,176
16:42:06.425,8
16:42:06.427,119
16:42:06.428,170
16:42:06.429,141
16:42:06.429,176
16:42:06.429,8
16:42:06.429,119
16:42:06.431,170
16:42:06.431,141
16:42:06.432,176
16:42:06.432,8
16:42:06.433,119
16:42:06.433,170
16:42:06.433,141
16:42:06.433,176
16:42:06.433,8
16:42:06.433,119
16:42:06.433,170
16:42:06.436,141
16:42:06.437,176
16:42:06.437,8
16:42:06.439,119
16:42:06.440,170
16:42:06.440,141
16:42:06.440,176
16:42:06.440,8
16:42:06.440,119
16:42:06.440,170
16:42:06.440,141
16:42:06.440,176
16:42:06.443,8
16:42:06.443,119
16:42:06.443,170
16:42:06.443,141
16:42:06.443,176
16:42:06.447,8
16:42:06.448,119
16:42:06.448,170
16:42:06.448,141
16:42:06.448,176
16:42:06.449,8
16:42:06.449,119
16:42:06.451,170
16:42:06.451,141
16:42:06.452,176
16:42:06.452,8
16:42:06.452,119
16:42:06.452,170
16:42:06.452,141
16:42:06.452,176
16:42:06.452,8
16:42:06.452,119
16:42:06.452,170
16:42:06.455,141
16:42:06.455,176
16:42:06.455,8
16:42:06.455,119
16:42:06.455,170
16:42:06.458,141
16:42:06.458,176
16:42:06.458,8
16:42:06.458,119
16:42:06.458,170
16:42:06.458,141
16:42:06.458,176
16:42:06.458,8
16:42:06.458,119
16:42:06.458,170
16:42:06.461,141
16:42:06.461,176
16:42:06.461,8
16:42:06.461,119
16:42:06.461,170
16:42:06.465,141
16:42:06.465,176
16:42:06.465,8
16:42:06.465,119
16:42:06.465,170
16:42:06.465,141
16:42:06.467,176
16:42:06.467,8
16:42:06.469,119
16:42:06.469,170
16:42:06.469,141
16:42:06.469,176
16:42:06.469,8
16:42:06.469,119
16:42:06.469,170
16:42:06.469,141
16:42:06.469,176
16:42:06.469,8
16:42:06.473,119
16:42:06.473,170
16:42:06.473,141
16:42:06.473,176
16:42:06.476,8
16:42:06.476,119
16:42:06.476,170
16:42:06.476,141
16:42:06.476,176
16:42:06.476,8
16:42:06.476,119
16:42:06.476,170
16:42:06.476,141
16:42:06.476,176
16:42:06.476,8
16:42:06.480,119
16:42:06.480,170
16:42:06.480,141
16:42:06.480,176
16:42:06.480,8
16:42:06.480,119
16:42:06.480,170
16:42:06.483,141
16:42:06.483,176
16:42:06.483,8
16:42:06.485,119
16:42:06.486,170
16:42:06.486,141
16:42:06.487,176
16:42:06.487,8
16:42:06.487,119
16:42:06.487,170
16:42:06.487,141
16:42:06.487,176
16:42:06.490,8
16:42:06.490,119
16:42:06.490,170
16:42:06.490,141
