Waktu (HH:MM:SS.ms),Nilai ADC
16:34:27.780,96
16:34:27.883,82
16:34:27.986,89
16:34:28.085,96
16:34:28.183,76
16:34:28.285,82
16:34:28.381,83
16:34:28.484,93
16:34:28.586,90
16:34:28.681,89
16:34:28.783,81
16:34:28.886,83
16:34:28.986,83
16:34:29.087,100
16:34:29.186,84
16:34:29.281,89
16:34:29.382,93
16:34:29.485,87
16:34:29.586,93
16:34:29.682,80
16:34:29.785,96
16:34:29.885,86
16:34:29.985,91
16:34:30.086,93
16:34:30.183,99
16:34:30.283,82
16:34:30.385,96
16:34:30.486,84
16:34:30.585,92
16:34:30.683,86
16:34:30.784,84
16:34:30.883,103
16:34:30.983,94
16:34:31.083,89
16:34:31.183,86
16:34:31.286,92
16:34:31.385,84
16:34:31.486,80
16:34:31.586,93
16:34:31.684,105
