Waktu (HH:MM:SS.ms),Nilai ADC
09:58:21.599,1200
09:58:21.600,1195
09:58:21.600,1290
09:58:21.600,1239
09:58:21.600,1145
09:58:21.600,1135
09:58:21.602,1008
09:58:21.602,1035
09:58:21.602,1053
09:58:21.603,1135
09:58:21.604,1174
09:58:21.604,1168
09:58:21.604,1101
09:58:21.605,1090
09:58:21.606,1111
09:58:21.606,1133
09:58:21.607,1075
09:58:21.608,960
09:58:21.608,1019
09:58:21.674,1057
09:58:21.765,1137
09:58:21.874,1131
09:58:21.972,1040
09:58:22.065,1062
09:58:22.174,1081
09:58:22.267,1059
09:58:22.374,1085
09:58:22.474,1139
09:58:22.573,985
09:58:22.674,1012
09:58:22.775,1042
09:58:22.872,899
09:58:22.972,919
09:58:23.073,881
09:58:23.172,878
09:58:23.272,911
09:58:23.374,939
09:58:23.472,915
09:58:23.575,937
09:58:23.675,958
09:58:23.773,959
09:58:23.874,1121
09:58:23.974,1040
09:58:24.073,977
09:58:24.164,896
09:58:24.273,971
09:58:24.364,981
09:58:24.469,944
09:58:24.570,1046
09:58:24.675,1023
09:58:24.774,1104
09:58:24.873,1023
09:58:24.975,976
09:58:25.074,1050
09:58:25.175,1111
09:58:25.279,1196
09:58:25.380,1131
09:58:25.472,1188
09:58:25.575,1360
09:58:25.676,1648
09:58:25.774,1626
09:58:25.874,1653
09:58:25.975,1595
09:58:26.072,1382
09:58:26.175,1200
09:58:26.274,1270
09:58:26.376,1249
09:58:26.474,1198
09:58:26.578,1184
09:58:26.673,1200
09:58:26.775,1095
09:58:26.883,1121
09:58:26.972,1110
09:58:27.074,1083
09:58:27.174,1075
09:58:27.274,1104
09:58:27.375,1107
09:58:27.474,1099
09:58:27.574,1098
09:58:27.674,1107
09:58:27.777,1124
09:58:27.874,1133
09:58:27.976,1166
09:58:28.072,1235
09:58:28.172,1246
09:58:28.272,1260
09:58:28.373,1277
09:58:28.475,1310
09:58:28.574,1238
09:58:28.676,1335
09:58:28.774,1357
09:58:28.875,1329
09:58:28.977,1293
09:58:29.076,1267
09:58:29.175,1189
09:58:29.278,1141
09:58:29.375,1219
09:58:29.474,1247
09:58:29.576,1153
09:58:29.677,1136
09:58:29.772,1066
09:58:29.872,999
09:58:29.974,1054
09:58:30.076,1069
09:58:30.176,1009
09:58:30.278,1075
09:58:30.374,1092
09:58:30.474,1102
09:58:30.574,1104
09:58:30.674,1088
09:58:30.774,1115
09:58:30.875,1122
09:58:30.976,1114
09:58:31.076,1135
09:58:31.179,1120
09:58:31.277,1137
09:58:31.375,1141
09:58:31.477,1157
09:58:31.577,1261
09:58:31.677,1278
09:58:31.774,1431
09:58:31.877,1357
09:58:31.974,1259
09:58:32.079,1305
09:58:32.174,1313
09:58:32.277,1227
09:58:32.373,1204
09:58:32.475,1119
09:58:32.574,1059
09:58:32.674,1117
09:58:32.774,1104
09:58:32.876,1088
09:58:32.978,1119
09:58:33.079,1104
09:58:33.171,1104
09:58:33.272,1232
09:58:33.376,1322
09:58:33.469,1263
09:58:33.572,1227
09:58:33.678,1190
09:58:33.781,1170
09:58:33.876,1161
09:58:33.976,1146
09:58:34.075,1169
09:58:34.176,1311
09:58:34.274,1214
09:58:34.376,1238
09:58:34.476,1190
09:58:34.573,1189
09:58:34.678,1203
09:58:34.779,1234
09:58:34.874,1251
09:58:34.974,1136
09:58:35.074,1207
09:58:35.173,1239
09:58:35.274,1233
09:58:35.374,1301
09:58:35.474,1252
09:58:35.573,1253
09:58:35.669,1232
09:58:35.774,1207
09:58:35.877,1175
09:58:35.973,1286
09:58:36.077,1179
09:58:36.176,1136
09:58:36.279,1104
09:58:36.371,1040
09:58:36.476,1012
09:58:36.572,1037
09:58:36.672,1019
09:58:36.770,1042
09:58:36.874,1039
09:58:36.978,1008
09:58:37.070,991
09:58:37.171,1066
09:58:37.272,959
09:58:37.375,1040
09:58:37.474,1061
09:58:37.575,1047
09:58:37.674,1044
09:58:37.774,1001
09:58:37.872,1011
09:58:37.976,1050
09:58:38.070,978
09:58:38.175,993
09:58:38.275,1023
09:58:38.373,1013
09:58:38.474,1023
09:58:38.574,1007
09:58:38.673,1017
