Waktu (HH:MM:SS.ms),Nilai ADC
10:03:07.559,395
10:03:07.664,414
10:03:07.765,416
10:03:07.859,402
10:03:07.969,443
10:03:08.063,405
10:03:08.167,419
10:03:08.266,429
10:03:08.366,400
10:03:08.467,421
10:03:08.567,432
10:03:08.667,433
10:03:08.767,413
10:03:08.868,415
10:03:08.968,411
10:03:09.061,370
10:03:09.167,527
10:03:09.266,470
10:03:09.362,368
10:03:09.466,323
10:03:09.562,332
10:03:09.664,341
10:03:09.763,401
10:03:09.864,367
10:03:09.966,368
10:03:10.064,386
10:03:10.164,393
10:03:10.264,359
10:03:10.364,349
10:03:10.460,336
10:03:10.564,368
10:03:10.664,359
10:03:10.764,337
10:03:10.862,384
10:03:10.964,323
10:03:11.065,357
10:03:11.164,365
10:03:11.262,367
10:03:11.365,372
10:03:11.465,351
10:03:11.564,381
10:03:11.664,363
10:03:11.755,398
10:03:11.865,436
10:03:11.968,370
10:03:12.063,336
10:03:12.164,368
10:03:12.262,352
10:03:12.364,410
10:03:12.464,400
10:03:12.564,396
10:03:12.665,419
10:03:12.759,442
10:03:12.865,433
10:03:12.964,400
10:03:13.064,368
10:03:13.165,347
10:03:13.258,379
10:03:13.362,327
10:03:13.464,350
10:03:13.564,376
10:03:13.664,542
10:03:13.764,410
10:03:13.864,373
10:03:13.965,355
10:03:14.062,400
10:03:14.164,424
10:03:14.262,394
10:03:14.365,342
10:03:14.464,383
10:03:14.565,531
10:03:14.661,448
10:03:14.764,417
10:03:14.867,338
10:03:14.965,310
10:03:15.063,369
10:03:15.163,349
10:03:15.263,375
10:03:15.365,303
10:03:15.464,307
10:03:15.564,336
10:03:15.663,413
10:03:15.766,359
10:03:15.869,382
10:03:15.964,410
10:03:16.059,358
10:03:16.159,338
10:03:16.256,379
10:03:16.359,334
10:03:16.465,374
10:03:16.565,339
10:03:16.667,333
10:03:16.760,418
10:03:16.859,378
