Waktu (HH:MM:SS.ms),Nilai ADC
09:46:39.832,1601
09:46:39.835,1513
09:46:39.836,1535
09:46:39.836,1763
09:46:39.836,2003
09:46:39.836,2276
09:46:39.836,2940
09:46:39.836,3765
09:46:39.836,3185
09:46:39.836,3022
09:46:39.836,2867
09:46:39.836,3091
09:46:39.840,3817
09:46:39.840,3085
09:46:39.841,2934
09:46:39.841,2405
09:46:39.842,2254
09:46:39.842,1971
09:46:39.842,1805
09:46:39.905,1687
09:46:40.007,1573
09:46:40.104,1535
09:46:40.205,1441
09:46:40.311,1330
09:46:40.409,1258
09:46:40.510,1347
09:46:40.612,1264
09:46:40.704,1291
09:46:40.810,1264
09:46:40.908,1235
09:46:41.009,1277
09:46:41.106,1335
09:46:41.208,1360
09:46:41.313,1383
09:46:41.413,1454
09:46:41.513,1456
09:46:41.616,1579
09:46:41.703,1511
09:46:41.812,1584
09:46:41.911,1328
09:46:42.004,1271
09:46:42.103,1291
09:46:42.210,1296
09:46:42.309,1324
09:46:42.411,1535
09:46:42.513,1617
09:46:42.612,1658
09:46:42.717,1535
09:46:42.812,1535
09:46:42.904,1396
09:46:43.003,1463
09:46:43.112,1415
09:46:43.211,1490
09:46:43.312,1386
09:46:43.412,1383
09:46:43.512,1358
09:46:43.613,1333
09:46:43.705,1341
09:46:43.811,1328
09:46:43.912,1282
09:46:44.005,1294
09:46:44.112,1287
09:46:44.207,1302
09:46:44.313,1360
09:46:44.413,1324
09:46:44.512,1259
09:46:44.607,1259
09:46:44.707,1311
09:46:44.807,1289
09:46:44.911,1280
09:46:45.013,1359
09:46:45.114,1392
09:46:45.212,1319
09:46:45.309,1280
09:46:45.412,1204
09:46:45.512,1233
09:46:45.612,1211
09:46:45.714,1197
09:46:45.813,1219
09:46:45.911,1245
09:46:46.012,1233
09:46:46.104,1167
09:46:46.206,1154
09:46:46.314,1201
09:46:46.413,1178
09:46:46.515,1281
09:46:46.605,1392
09:46:46.704,1389
09:46:46.812,1221
09:46:46.910,1219
09:46:47.007,1245
09:46:47.114,1196
09:46:47.214,1157
09:46:47.306,1358
09:46:47.411,1359
09:46:47.512,1328
09:46:47.606,1328
09:46:47.712,1342
09:46:47.803,1281
09:46:47.909,1382
09:46:48.014,1298
09:46:48.103,1326
09:46:48.212,1225
09:46:48.312,1247
09:46:48.412,1283
09:46:48.505,1245
09:46:48.612,1359
09:46:48.704,1305
09:46:48.815,1278
09:46:48.912,1312
09:46:49.005,1296
09:46:49.119,1305
09:46:49.204,1297
09:46:49.312,1351
09:46:49.404,1248
09:46:49.507,1229
09:46:49.612,1317
09:46:49.708,1280
09:46:49.812,1435
09:46:49.902,1423
09:46:50.005,1449
09:46:50.112,1397
09:46:50.208,1347
09:46:50.314,1254
09:46:50.413,1262
09:46:50.503,1246
09:46:50.610,1200
09:46:50.712,1222
09:46:50.803,1247
09:46:50.911,1360
09:46:51.012,1301
09:46:51.104,1310
09:46:51.213,1264
09:46:51.306,1210
09:46:51.412,1205
09:46:51.512,1257
09:46:51.612,1318
09:46:51.712,1331
09:46:51.809,1319
09:46:51.913,1247
09:46:52.013,1167
09:46:52.114,1168
09:46:52.211,1279
09:46:52.309,1393
09:46:52.412,1364
09:46:52.506,1380
09:46:52.609,1269
09:46:52.712,1328
09:46:52.810,1309
09:46:52.912,1311
09:46:53.013,1378
09:46:53.112,1284
09:46:53.208,1307
09:46:53.312,1456
09:46:53.404,1345
09:46:53.512,1278
09:46:53.605,1247
09:46:53.713,1315
09:46:53.816,1303
09:46:53.912,1237
09:46:54.012,1237
09:46:54.112,1147
09:46:54.212,1172
09:46:54.312,1216
09:46:54.412,1243
09:46:54.513,1281
09:46:54.610,1321
09:46:54.708,1291
09:46:54.814,1215
09:46:54.911,1235
09:46:55.004,1263
09:46:55.111,1232
09:46:55.205,1191
09:46:55.311,1262
09:46:55.413,1275
09:46:55.513,1225
09:46:55.609,1273
09:46:55.712,1294
09:46:55.811,1238
09:46:55.910,1253
09:46:56.012,1266
09:46:56.113,1162
09:46:56.213,1271
09:46:56.309,1296
09:46:56.413,1253
09:46:56.512,1254
09:46:56.613,1267
09:46:56.712,1285
09:46:56.812,1296
09:46:56.912,1307
09:46:57.011,1253
09:46:57.112,1290
09:46:57.212,1237
09:46:57.312,1218
09:46:57.412,1248
09:46:57.512,1214
09:46:57.612,1199
09:46:57.714,1278
09:46:57.810,1287
09:46:57.912,1249
09:46:58.011,1245
09:46:58.112,1288
09:46:58.210,1264
09:46:58.312,1322
09:46:58.412,1318
09:46:58.510,1287
09:46:58.615,1287
09:46:58.713,1305
09:46:58.806,1290
09:46:58.912,1429
09:46:59.012,1373
09:46:59.109,1361
09:46:59.212,1424
09:46:59.312,1424
09:46:59.406,1387
09:46:59.512,1383
09:46:59.612,1437
09:46:59.713,1333
09:46:59.813,1435
09:46:59.907,1392
09:47:00.013,1385
09:47:00.114,1473
09:47:00.207,1501
09:47:00.313,1535
09:47:00.406,1417
09:47:00.512,1412
09:47:00.612,1362
09:47:00.712,1382
09:47:00.814,1519
09:47:00.912,1535
09:47:01.004,1441
09:47:01.112,1428
09:47:01.205,1535
09:47:01.312,1427
09:47:01.411,1344
09:47:01.508,1295
09:47:01.614,1357
09:47:01.712,1369
09:47:01.812,1391
09:47:01.907,1297
09:47:02.012,1303
09:47:02.112,1259
09:47:02.212,1253
09:47:02.315,1244
09:47:02.412,1244
09:47:02.514,1273
09:47:02.610,1262
09:47:02.707,1301
09:47:02.812,1251
09:47:02.904,1282
09:47:03.012,1310
09:47:03.112,1274
09:47:03.214,1318
09:47:03.313,1354
09:47:03.411,1279
09:47:03.510,1311
09:47:03.612,1267
09:47:03.703,1226
09:47:03.809,1211
09:47:03.912,1250
09:47:04.012,1299
09:47:04.106,1282
09:47:04.213,1259
09:47:04.305,1252
09:47:04.413,1239
09:47:04.512,1297
09:47:04.613,1285
09:47:04.705,1337
09:47:04.814,1328
09:47:04.904,1207
09:47:05.009,1222
09:47:05.108,1174
09:47:05.211,1201
09:47:05.310,1202
09:47:05.408,1191
09:47:05.505,1255
09:47:05.611,1300
09:47:05.712,1311
09:47:05.810,1373
09:47:05.912,1424
09:47:06.013,1403
09:47:06.113,1378
09:47:06.212,1341
09:47:06.306,1213
09:47:06.412,1242
09:47:06.512,1200
09:47:06.612,1197
09:47:06.712,1247
09:47:06.811,1200
09:47:06.905,1185
09:47:07.014,1197
09:47:07.110,1200
09:47:07.212,1179
09:47:07.312,1141
09:47:07.411,1153
09:47:07.512,1200
09:47:07.611,1111
09:47:07.716,1178
09:47:07.812,1203
09:47:07.912,1200
09:47:08.011,1183
09:47:08.112,1138
09:47:08.205,1151
09:47:08.312,1303
09:47:08.413,1260
09:47:08.511,1211
09:47:08.613,1203
09:47:08.714,1291
09:47:08.804,1323
09:47:08.913,1323
09:47:09.011,1233
09:47:09.113,1219
09:47:09.213,1199
09:47:09.312,1216
09:47:09.414,1207
09:47:09.512,1232
09:47:09.612,1201
09:47:09.712,1168
09:47:09.810,1121
09:47:09.912,1133
09:47:10.011,1201
09:47:10.112,1195
09:47:10.211,1168
09:47:10.303,1134
09:47:10.412,1119
09:47:10.512,1157
09:47:10.613,1169
09:47:10.712,1136
09:47:10.812,1150
09:47:10.913,1167
09:47:11.013,1149
09:47:11.108,1143
09:47:11.212,1193
09:47:11.305,1183
09:47:11.412,1217
09:47:11.508,1206
09:47:11.612,1333
09:47:11.712,1568
09:47:11.805,1497
09:47:11.912,1446
09:47:12.010,1424
09:47:12.112,1319
09:47:12.211,1244
09:47:12.313,1177
09:47:12.408,1231
09:47:12.509,1206
09:47:12.613,1238
09:47:12.708,1190
09:47:12.803,1211
09:47:12.912,1233
09:47:13.011,1233
09:47:13.112,1215
09:47:13.214,1303
09:47:13.313,1251
09:47:13.412,1202
09:47:13.513,1221
09:47:13.611,1248
09:47:13.711,1232
09:47:13.812,1243
09:47:13.904,1239
09:47:14.005,1247
