Waktu (HH:MM:SS.ms),Nilai ADC
10:03:57.504,368
10:03:57.608,359
10:03:57.705,350
10:03:57.806,350
10:03:57.906,347
10:03:58.006,439
10:03:58.106,386
10:03:58.206,350
10:03:58.305,348
10:03:58.406,319
10:03:58.507,332
10:03:58.611,343
10:03:58.706,309
10:03:58.804,301
10:03:58.904,322
10:03:59.003,307
10:03:59.103,282
10:03:59.204,320
10:03:59.307,351
10:03:59.399,407
10:03:59.504,535
10:03:59.603,396
10:03:59.704,371
10:03:59.804,337
10:03:59.908,371
10:04:00.006,339
10:04:00.108,336
10:04:00.205,325
10:04:00.303,277
10:04:00.406,282
10:04:00.506,316
10:04:00.606,297
10:04:00.704,288
10:04:00.804,323
10:04:00.908,304
10:04:01.004,289
10:04:01.104,322
10:04:01.199,297
10:04:01.302,299
10:04:01.406,305
10:04:01.504,317
10:04:01.604,305
10:04:01.702,322
10:04:01.806,333
10:04:01.904,352
10:04:02.004,364
10:04:02.101,318
10:04:02.206,336
10:04:02.303,320
10:04:02.408,335
10:04:02.503,306
10:04:02.606,305
10:04:02.704,270
10:04:02.804,361
10:04:02.904,336
10:04:03.004,330
10:04:03.102,341
10:04:03.206,341
10:04:03.302,304
10:04:03.398,342
10:04:03.507,327
10:04:03.604,334
10:04:03.702,323
10:04:03.808,336
10:04:03.903,303
10:04:03.997,319
10:04:04.104,272
10:04:04.204,374
10:04:04.305,310
10:04:04.406,318
10:04:04.513,334
10:04:04.601,287
10:04:04.704,336
10:04:04.805,320
10:04:04.906,304
10:04:05.003,313
10:04:05.106,320
10:04:05.205,290
10:04:05.301,309
10:04:05.404,298
10:04:05.508,304
10:04:05.611,307
10:04:05.706,311
10:04:05.806,272
10:04:05.906,337
10:04:06.005,316
10:04:06.102,301
10:04:06.206,277
10:04:06.304,297
10:04:06.404,329
10:04:06.508,342
10:04:06.604,363
10:04:06.704,400
10:04:06.804,387
10:04:06.906,336
10:04:07.004,498
10:04:07.103,560
10:04:07.207,547
10:04:07.308,533
10:04:07.407,614
10:04:07.506,720
10:04:07.604,697
10:04:07.703,749
10:04:07.798,762
10:04:07.904,725
10:04:08.004,735
10:04:08.101,640
10:04:08.205,523
10:04:08.307,545
10:04:08.404,507
10:04:08.506,377
10:04:08.599,428
10:04:08.705,397
10:04:08.801,396
10:04:08.904,419
10:04:09.002,379
10:04:09.102,323
10:04:09.204,368
10:04:09.306,378
10:04:09.404,336
10:04:09.504,354
10:04:09.601,397
10:04:09.708,379
10:04:09.804,371
10:04:09.904,386
10:04:10.006,395
10:04:10.103,376
10:04:10.200,357
10:04:10.307,399
10:04:10.405,393
10:04:10.504,368
10:04:10.597,362
10:04:10.703,315
10:04:10.804,334
10:04:10.902,361
10:04:11.005,336
10:04:11.105,382
10:04:11.205,369
10:04:11.308,416
10:04:11.404,461
10:04:11.501,445
10:04:11.605,350
10:04:11.701,373
10:04:11.802,394
10:04:11.906,337
10:04:12.004,318
10:04:12.104,324
10:04:12.201,318
10:04:12.313,299
10:04:12.406,281
10:04:12.505,294
10:04:12.603,266
10:04:12.705,259
10:04:12.803,265
10:04:12.908,255
10:04:13.002,264
10:04:13.105,315
10:04:13.206,308
10:04:13.307,282
10:04:13.399,267
10:04:13.504,275
10:04:13.608,332
10:04:13.713,347
10:04:13.805,419
10:04:13.904,478
10:04:14.006,553
10:04:14.105,605
10:04:14.205,424
10:04:14.307,426
10:04:14.403,491
10:04:14.502,435
10:04:14.600,481
10:04:14.703,411
10:04:14.806,416
10:04:14.904,419
10:04:15.003,311
10:04:15.109,316
10:04:15.205,391
10:04:15.307,320
10:04:15.400,324
10:04:15.504,310
10:04:15.606,389
10:04:15.704,491
10:04:15.805,576
10:04:15.910,496
10:04:16.001,615
10:04:16.101,438
10:04:16.205,451
10:04:16.305,394
10:04:16.404,362
10:04:16.506,357
10:04:16.604,336
10:04:16.704,337
10:04:16.804,344
10:04:16.904,320
10:04:17.002,313
10:04:17.102,314
10:04:17.207,307
10:04:17.304,326
10:04:17.405,266
10:04:17.513,314
10:04:17.602,288
10:04:17.706,299
10:04:17.806,304
10:04:17.906,304
10:04:18.003,310
10:04:18.104,291
10:04:18.207,327
10:04:18.304,352
10:04:18.404,316
10:04:18.505,368
10:04:18.607,398
10:04:18.705,395
10:04:18.804,393
10:04:18.909,467
10:04:19.001,510
10:04:19.106,476
10:04:19.202,473
10:04:19.306,495
10:04:19.402,547
10:04:19.504,623
10:04:19.608,548
10:04:19.705,511
10:04:19.804,500
10:04:19.900,483
10:04:20.003,432
10:04:20.106,443
10:04:20.209,379
10:04:20.302,365
10:04:20.408,351
10:04:20.513,311
10:04:20.602,304
10:04:20.704,347
10:04:20.803,344
10:04:20.904,380
10:04:21.003,414
10:04:21.108,425
10:04:21.205,393
10:04:21.307,367
10:04:21.406,369
10:04:21.504,412
10:04:21.606,400
10:04:21.703,354
10:04:21.805,337
10:04:21.904,383
10:04:22.004,367
10:04:22.105,343
10:04:22.204,356
10:04:22.302,342
10:04:22.407,323
10:04:22.504,342
10:04:22.606,313
10:04:22.704,353
10:04:22.807,336
10:04:22.902,336
10:04:23.007,358
10:04:23.106,339
10:04:23.204,331
10:04:23.306,321
10:04:23.406,313
10:04:23.505,347
10:04:23.601,343
10:04:23.706,365
10:04:23.808,308
10:04:23.903,338
10:04:24.005,399
10:04:24.107,441
10:04:24.204,368
10:04:24.304,401
10:04:24.404,346
10:04:24.504,338
10:04:24.605,286
10:04:24.712,326
10:04:24.800,289
10:04:24.906,325
10:04:25.002,311
10:04:25.098,324
10:04:25.205,346
10:04:25.307,310
10:04:25.404,358
10:04:25.502,325
10:04:25.608,303
10:04:25.705,291
10:04:25.806,341
10:04:25.904,294
10:04:26.005,327
10:04:26.103,321
10:04:26.207,311
10:04:26.307,309
10:04:26.398,320
10:04:26.506,303
10:04:26.604,293
10:04:26.709,331
10:04:26.802,331
10:04:26.907,365
10:04:27.004,368
10:04:27.107,380
10:04:27.206,368
10:04:27.306,356
10:04:27.404,331
10:04:27.503,288
10:04:27.607,317
10:04:27.704,259
10:04:27.805,243
10:04:27.909,237
10:04:28.012,291
10:04:28.102,256
10:04:28.202,312
10:04:28.304,310
10:04:28.407,347
10:04:28.504,406
10:04:28.604,400
10:04:28.703,304
10:04:28.798,287
10:04:28.904,301
10:04:29.006,296
10:04:29.104,315
10:04:29.204,344
10:04:29.309,346
10:04:29.405,345
10:04:29.509,304
10:04:29.601,324
10:04:29.704,327
10:04:29.807,304
10:04:29.904,305
10:04:30.004,324
10:04:30.104,338
10:04:30.203,334
10:04:30.309,301
10:04:30.405,287
10:04:30.504,283
10:04:30.607,333
10:04:30.706,321
10:04:30.804,317
10:04:30.904,274
10:04:31.007,284
10:04:31.107,300
10:04:31.204,281
10:04:31.307,295
10:04:31.403,337
10:04:31.499,352
10:04:31.604,338
10:04:31.705,321
10:04:31.804,307
10:04:31.904,313
10:04:32.007,297
10:04:32.104,358
