Waktu (HH:MM:SS.ms),Nilai ADC
10:13:38.538,592
10:13:38.538,913
10:13:38.538,961
10:13:38.538,783
10:13:38.538,851
10:13:38.538,838
10:13:38.538,955
10:13:38.538,917
10:13:38.543,1040
10:13:38.543,1197
10:13:38.543,1109
10:13:38.543,1098
10:13:38.545,912
10:13:38.545,931
10:13:38.546,995
10:13:38.546,925
10:13:38.547,1069
10:13:38.547,960
10:13:38.547,896
10:13:38.621,1054
10:13:38.724,944
10:13:38.814,871
10:13:38.918,749
10:13:39.018,870
10:13:39.114,801
10:13:39.220,864
10:13:39.312,815
10:13:39.415,839
10:13:39.519,688
10:13:39.615,784
10:13:39.716,790
10:13:39.818,805
10:13:39.920,815
10:13:40.020,733
10:13:40.117,731
10:13:40.214,953
10:13:40.319,1267
10:13:40.418,1069
10:13:40.519,1377
10:13:40.619,1325
10:13:40.715,1059
10:13:40.821,1459
10:13:40.915,1119
10:13:41.019,1104
10:13:41.118,1157
10:13:41.216,1269
10:13:41.310,1628
10:13:41.413,2032
10:13:41.521,1933
10:13:41.618,2255
10:13:41.712,3047
10:13:41.816,2397
10:13:41.911,2442
10:13:42.015,2339
10:13:42.113,1968
10:13:42.218,1385
10:13:42.318,1867
10:13:42.422,1259
10:13:42.521,1059
10:13:42.621,1071
10:13:42.714,943
10:13:42.820,995
10:13:42.918,1187
10:13:43.024,1296
10:13:43.122,1259
10:13:43.219,1259
10:13:43.320,1184
10:13:43.421,1042
10:13:43.513,1047
10:13:43.619,1011
10:13:43.721,1002
10:13:43.816,943
10:13:43.917,851
10:13:44.013,805
10:13:44.125,829
10:13:44.213,910
10:13:44.319,848
10:13:44.417,994
10:13:44.511,816
10:13:44.620,931
10:13:44.714,855
10:13:44.813,742
10:13:44.914,915
10:13:45.018,815
10:13:45.115,843
10:13:45.220,880
10:13:45.313,909
10:13:45.422,876
10:13:45.515,647
10:13:45.622,758
10:13:45.713,688
10:13:45.811,813
10:13:45.921,665
10:13:46.020,704
10:13:46.119,773
10:13:46.214,869
10:13:46.322,913
10:13:46.420,942
10:13:46.514,816
10:13:46.613,831
10:13:46.718,884
10:13:46.819,926
10:13:46.920,809
10:13:47.019,1008
10:13:47.112,910
10:13:47.219,911
10:13:47.316,1137
10:13:47.417,1116
10:13:47.519,885
