Waktu (HH:MM:SS.ms),Nilai ADC
10:10:49.643,433
10:10:49.643,432
10:10:49.643,425
10:10:49.643,393
10:10:49.643,399
10:10:49.643,396
10:10:49.643,375
10:10:49.643,383
10:10:49.648,371
10:10:49.648,392
10:10:49.648,366
10:10:49.649,384
10:10:49.650,398
10:10:49.650,414
10:10:49.650,400
10:10:49.650,400
10:10:49.650,395
10:10:49.654,401
10:10:49.654,417
10:10:49.710,423
10:10:49.814,454
10:10:49.915,434
10:10:50.011,451
10:10:50.112,509
10:10:50.215,443
10:10:50.313,455
10:10:50.414,440
10:10:50.519,466
10:10:50.618,466
10:10:50.715,461
10:10:50.816,499
10:10:50.915,507
10:10:51.014,479
10:10:51.115,496
10:10:51.212,538
10:10:51.316,497
10:10:51.418,485
10:10:51.511,511
10:10:51.615,529
10:10:51.717,496
10:10:51.814,493
10:10:51.916,528
10:10:52.015,482
10:10:52.115,473
10:10:52.210,471
10:10:52.311,493
10:10:52.415,511
10:10:52.517,511
10:10:52.614,511
10:10:52.714,511
10:10:52.815,554
10:10:52.914,579
10:10:53.016,560
10:10:53.114,555
10:10:53.218,559
10:10:53.318,560
10:10:53.412,533
10:10:53.517,560
10:10:53.614,634
10:10:53.719,603
10:10:53.814,579
10:10:53.913,577
10:10:54.021,591
10:10:54.116,601
10:10:54.213,899
10:10:54.315,719
10:10:54.413,879
10:10:54.514,845
10:10:54.613,1013
10:10:54.714,885
10:10:54.813,784
10:10:54.923,806
10:10:55.011,967
10:10:55.114,995
10:10:55.220,1263
10:10:55.314,1595
10:10:55.418,1419
10:10:55.522,2127
10:10:55.620,2726
10:10:55.721,2961
10:10:55.816,2827
10:10:55.920,2785
10:10:56.021,2448
10:10:56.120,2276
10:10:56.220,1793
10:10:56.319,1523
10:10:56.421,1165
10:10:56.527,1119
10:10:56.619,799
10:10:56.719,801
10:10:56.819,920
10:10:56.913,1488
10:10:57.020,1392
10:10:57.119,879
10:10:57.215,624
10:10:57.322,1467
10:10:57.415,1378
10:10:57.516,1239
10:10:57.620,1346
10:10:57.719,1199
10:10:57.819,720
10:10:57.912,511
10:10:58.022,1091
10:10:58.114,1395
10:10:58.222,1327
10:10:58.320,1214
10:10:58.420,1074
10:10:58.513,882
10:10:58.618,778
10:10:58.713,645
10:10:58.821,533
10:10:58.920,464
10:10:59.013,476
10:10:59.119,432
10:10:59.211,429
10:10:59.319,440
10:10:59.419,435
10:10:59.513,417
10:10:59.613,416
10:10:59.721,391
10:10:59.815,391
10:10:59.917,361
10:11:00.015,363
10:11:00.119,359
10:11:00.212,350
10:11:00.314,350
10:11:00.421,379
10:11:00.511,371
10:11:00.616,410
10:11:00.716,603
10:11:00.814,705
10:11:00.912,621
10:11:01.017,538
10:11:01.119,537
10:11:01.219,531
10:11:01.312,445
10:11:01.414,435
10:11:01.514,384
10:11:01.614,368
10:11:01.717,366
10:11:01.817,367
10:11:01.914,356
10:11:02.017,391
10:11:02.116,361
10:11:02.214,367
10:11:02.316,417
10:11:02.414,392
10:11:02.519,375
10:11:02.615,411
10:11:02.707,428
