Waktu (HH:MM:SS.ms),Nilai ADC
10:13:20.925,882
10:13:20.925,763
10:13:20.925,648
10:13:20.934,718
10:13:20.934,687
10:13:20.935,727
10:13:20.935,710
10:13:20.935,624
10:13:20.935,665
10:13:20.935,705
10:13:20.937,623
10:13:20.938,582
10:13:20.939,581
10:13:20.940,684
10:13:20.940,777
10:13:20.940,723
10:13:20.940,684
10:13:20.942,592
10:13:20.942,618
10:13:20.993,720
10:13:21.094,594
10:13:21.194,744
10:13:21.295,896
10:13:21.392,559
10:13:21.501,623
10:13:21.593,659
10:13:21.694,705
10:13:21.799,618
10:13:21.895,574
10:13:21.999,784
10:13:22.095,913
10:13:22.199,813
10:13:22.304,1017
10:13:22.394,798
10:13:22.497,1156
10:13:22.598,1006
10:13:22.700,1107
10:13:22.800,1136
10:13:22.900,1107
10:13:23.002,1230
10:13:23.100,1371
10:13:23.195,1789
10:13:23.298,1761
10:13:23.394,2129
10:13:23.495,2409
10:13:23.600,1868
10:13:23.701,1909
10:13:23.800,2097
10:13:23.894,2559
10:13:24.000,2623
10:13:24.094,2519
10:13:24.199,2159
10:13:24.300,2419
10:13:24.402,2255
10:13:24.490,1807
10:13:24.596,1419
10:13:24.701,1169
10:13:24.802,1039
10:13:24.902,1005
10:13:25.001,715
10:13:25.101,653
10:13:25.197,608
10:13:25.301,689
10:13:25.395,692
10:13:25.501,721
10:13:25.602,485
10:13:25.702,609
10:13:25.795,545
10:13:25.901,547
10:13:25.993,638
10:13:26.101,553
10:13:26.194,638
10:13:26.302,661
10:13:26.403,637
10:13:26.501,694
10:13:26.595,656
10:13:26.701,870
10:13:26.800,612
10:13:26.899,742
10:13:26.995,660
10:13:27.101,731
10:13:27.195,650
10:13:27.299,686
10:13:27.394,635
