Waktu (HH:MM:SS.ms),Nilai ADC
10:00:03.437,879
10:00:03.534,752
10:00:03.634,811
10:00:03.737,774
10:00:03.834,757
10:00:03.931,737
10:00:04.043,770
10:00:04.134,763
10:00:04.237,723
10:00:04.337,788
10:00:04.436,819
10:00:04.537,915
10:00:04.637,811
10:00:04.734,879
10:00:04.839,816
10:00:04.934,838
10:00:05.029,736
10:00:05.128,723
10:00:05.237,754
10:00:05.337,713
10:00:05.436,786
10:00:05.532,718
10:00:05.639,723
10:00:05.736,733
10:00:05.837,640
10:00:05.933,750
10:00:06.034,762
10:00:06.137,715
10:00:06.233,688
10:00:06.334,817
10:00:06.436,816
10:00:06.531,749
10:00:06.637,880
10:00:06.737,779
10:00:06.833,702
10:00:06.936,730
10:00:07.034,736
10:00:07.135,785
10:00:07.237,816
10:00:07.334,743
10:00:07.434,729
10:00:07.532,741
10:00:07.634,720
10:00:07.728,725
10:00:07.834,688
10:00:07.934,679
10:00:08.037,720
10:00:08.134,705
10:00:08.234,734
10:00:08.337,747
10:00:08.434,752
10:00:08.537,741
10:00:08.634,667
10:00:08.734,670
10:00:08.834,752
10:00:08.939,736
10:00:09.034,704
10:00:09.137,686
10:00:09.234,743
10:00:09.334,670
10:00:09.434,679
10:00:09.537,708
10:00:09.637,704
10:00:09.730,705
10:00:09.839,726
10:00:09.934,717
10:00:10.037,751
10:00:10.136,731
10:00:10.237,708
10:00:10.336,734
10:00:10.438,738
10:00:10.536,686
10:00:10.635,661
10:00:10.739,822
10:00:10.839,779
10:00:10.937,695
10:00:11.037,679
10:00:11.137,667
10:00:11.238,691
10:00:11.337,642
10:00:11.437,719
10:00:11.537,671
10:00:11.638,694
10:00:11.736,661
10:00:11.838,667
10:00:11.938,749
10:00:12.035,664
10:00:12.137,694
10:00:12.235,702
10:00:12.330,837
10:00:12.436,593
10:00:12.539,706
10:00:12.639,729
10:00:12.742,783
10:00:12.839,698
10:00:12.937,473
10:00:13.034,641
10:00:13.133,681
10:00:13.234,779
10:00:13.331,841
10:00:13.434,832
10:00:13.534,771
10:00:13.637,753
10:00:13.734,718
10:00:13.837,638
10:00:13.934,557
10:00:14.037,497
10:00:14.134,474
10:00:14.235,407
10:00:14.331,331
10:00:14.437,383
10:00:14.533,350
10:00:14.635,347
10:00:14.737,333
10:00:14.837,297
10:00:14.933,245
10:00:15.033,295
10:00:15.132,296
10:00:15.232,337
10:00:15.331,343
10:00:15.434,293
10:00:15.534,282
10:00:15.634,320
10:00:15.737,315
10:00:15.836,345
10:00:15.930,359
10:00:16.036,443
10:00:16.136,470
10:00:16.232,388
10:00:16.337,368
10:00:16.436,303
10:00:16.534,272
10:00:16.632,345
10:00:16.734,538
10:00:16.837,947
10:00:16.938,721
10:00:17.036,755
10:00:17.138,1117
10:00:17.235,1419
10:00:17.338,1900
10:00:17.438,2512
10:00:17.538,2495
10:00:17.632,2329
10:00:17.738,2196
10:00:17.837,1683
10:00:17.931,1132
10:00:18.036,657
10:00:18.139,412
10:00:18.231,358
10:00:18.337,290
10:00:18.432,347
10:00:18.537,475
10:00:18.628,637
10:00:18.733,651
10:00:18.840,814
10:00:18.939,720
10:00:19.037,528
10:00:19.132,397
10:00:19.234,442
10:00:19.335,480
10:00:19.434,550
10:00:19.534,560
10:00:19.636,624
10:00:19.737,655
10:00:19.837,631
10:00:19.930,461
10:00:20.034,349
10:00:20.137,284
10:00:20.235,333
10:00:20.333,290
10:00:20.435,326
10:00:20.536,310
10:00:20.639,310
10:00:20.733,314
10:00:20.829,331
10:00:20.933,301
10:00:21.038,320
10:00:21.137,298
10:00:21.234,315
10:00:21.333,333
10:00:21.434,304
10:00:21.535,406
10:00:21.637,353
10:00:21.737,309
10:00:21.837,320
10:00:21.934,348
10:00:22.037,389
10:00:22.133,335
10:00:22.234,308
10:00:22.333,352
10:00:22.435,347
10:00:22.537,317
10:00:22.637,308
10:00:22.731,288
10:00:22.832,356
10:00:22.939,316
10:00:23.042,345
10:00:23.132,324
10:00:23.237,381
10:00:23.332,315
10:00:23.434,335
10:00:23.534,303
10:00:23.633,338
10:00:23.735,340
10:00:23.842,309
10:00:23.932,313
10:00:24.038,336
10:00:24.134,370
10:00:24.235,372
10:00:24.339,447
10:00:24.437,549
10:00:24.534,611
10:00:24.630,522
10:00:24.734,619
10:00:24.834,640
10:00:24.937,694
10:00:25.034,806
10:00:25.134,738
10:00:25.238,665
10:00:25.343,645
10:00:25.431,621
10:00:25.534,650
10:00:25.637,570
10:00:25.732,544
10:00:25.834,486
10:00:25.933,473
10:00:26.039,496
10:00:26.136,511
10:00:26.234,465
10:00:26.333,430
10:00:26.437,400
10:00:26.534,351
10:00:26.638,355
10:00:26.735,393
10:00:26.839,412
10:00:26.929,459
10:00:27.039,562
10:00:27.137,503
10:00:27.234,443
10:00:27.336,386
10:00:27.435,393
10:00:27.534,384
10:00:27.640,379
10:00:27.733,434
10:00:27.829,688
10:00:27.936,707
10:00:28.033,653
10:00:28.137,719
10:00:28.234,576
10:00:28.337,511
10:00:28.435,499
10:00:28.540,578
10:00:28.634,789
10:00:28.737,469
10:00:28.834,539
10:00:28.934,489
10:00:29.035,600
10:00:29.134,444
10:00:29.239,430
10:00:29.332,403
10:00:29.431,420
10:00:29.534,338
10:00:29.637,330
10:00:29.733,442
10:00:29.832,418
10:00:29.939,400
10:00:30.032,378
10:00:30.137,453
10:00:30.237,453
10:00:30.338,416
10:00:30.437,358
10:00:30.540,321
10:00:30.638,377
10:00:30.734,415
10:00:30.834,479
10:00:30.933,615
10:00:31.038,461
10:00:31.138,400
10:00:31.234,705
10:00:31.334,848
10:00:31.432,699
10:00:31.535,659
10:00:31.634,570
10:00:31.734,612
10:00:31.835,503
10:00:31.937,421
10:00:32.035,384
10:00:32.137,324
10:00:32.234,352
10:00:32.334,334
10:00:32.435,325
10:00:32.538,351
10:00:32.638,345
10:00:32.734,397
10:00:32.838,375
10:00:32.935,448
10:00:33.040,566
10:00:33.130,594
10:00:33.236,613
10:00:33.334,595
10:00:33.435,510
10:00:33.534,496
10:00:33.637,489
10:00:33.740,464
