Waktu (HH:MM:SS.ms),Nilai ADC
16:40:25.182,144
16:40:25.280,131
16:40:25.371,141
16:40:25.480,112
16:40:25.580,119
16:40:25.680,107
16:40:25.781,96
16:40:25.876,106
16:40:25.970,107
16:40:26.079,84
16:40:26.179,93
16:40:26.280,94
16:40:26.379,97
16:40:26.473,81
16:40:26.579,98
16:40:26.677,87
16:40:26.779,93
16:40:26.873,84
16:40:26.980,87
16:40:27.080,94
16:40:27.181,93
16:40:27.281,92
16:40:27.375,100
